daydatetime,link_id,speed_offset
2016-03-26 02:42:00,7141,-0.117021
2016-03-26 02:42:00,2776,-0.168831
2016-03-26 02:42:00,0141,0.177966
2016-03-26 02:42:00,6843,-0.392857
2016-03-26 02:42:00,2141,0.347458
2016-03-26 02:42:00,7425,-0.207921
2016-03-26 02:42:00,2653,-0.125984
2016-03-26 02:42:00,4759,-0.166667
2016-03-26 02:42:00,1141,0.177419
2016-03-26 02:42:00,7663,0.101266
2016-03-26 02:42:00,4028,0.211864
2016-03-26 02:42:00,9663,0.0754717
2016-03-26 02:42:00,5681,-0.324074
2016-03-26 02:42:00,8041,0.0737705
2016-03-26 02:42:00,0234,0.153153
2016-03-26 02:42:00,1041,-0.0357143
2016-03-26 02:42:00,3959,0.11828
2016-03-26 02:42:00,2815,-0.08
2016-03-26 02:42:00,7169,0.514286
2016-03-26 02:42:00,7674,-1.44444
2016-03-26 02:42:00,2769,0.204819
2016-03-26 02:42:00,4555,-0.0204081
2016-03-26 02:42:00,8234,0.075
2016-03-26 02:42:00,0241,0.060606
2016-03-26 02:42:00,4141,0.233645
2016-03-26 02:42:00,5759,0.0408164
2016-03-26 02:42:00,5343,-0.0277778
2016-03-26 02:42:00,3776,0.0326087
2016-03-26 02:42:00,4514,-0.202128
2016-03-26 02:42:00,0329,-1.46552
2016-03-26 02:42:00,3815,-0.121212
2016-03-26 02:42:00,1763,0.15625
2016-03-26 02:42:00,5594,-0.575342
2016-03-26 02:42:00,7194,-0.196078
2016-03-26 02:42:00,3525,0.460317
2016-03-26 02:42:00,4769,0.246914
2016-03-26 02:42:00,6343,-0.142857
2016-03-26 02:42:00,8194,-0.164948
2016-03-26 02:42:00,5566,-0.133333
2016-03-26 02:42:00,9041,-0.079646
2016-03-26 02:42:00,7934,-0.835165
2016-03-26 02:42:00,5032,0.0877193
2016-03-26 02:42:00,8421,0.107143
2016-03-26 02:42:00,3759,-0.25
2016-03-26 02:42:00,6169,-0.275862
2016-03-26 02:42:00,2532,0.26087
2016-03-26 02:42:00,9244,0.211538
2016-03-26 02:42:00,1241,-0.0416667
2016-03-26 02:42:00,8175,-0.119266
2016-03-26 02:42:00,0334,0.241667
2016-03-26 02:42:00,2759,-0.42029
2016-03-26 02:42:00,0763,0.0882353
2016-03-26 02:42:00,8869,-0.148936
2016-03-26 02:42:00,8893,-0.149123
2016-03-26 02:42:00,6681,-0.0447761
2016-03-26 02:44:00,7663,0.35443
2016-03-26 02:44:00,7141,-0.117021
2016-03-26 02:44:00,6343,0.0571429
2016-03-26 02:44:00,2532,0.26087
2016-03-26 02:44:00,9663,0.0943396
2016-03-26 02:44:00,8421,0.107143
2016-03-26 02:44:00,4514,-0.202128
2016-03-26 02:44:00,0241,0.060606
2016-03-26 02:44:00,8663,0.116505
2016-03-26 02:44:00,7194,-0.196078
2016-03-26 02:44:00,9228,0.06
2016-03-26 02:44:00,6032,0.160377
2016-03-26 02:44:00,7886,-0.330435
2016-03-26 02:44:00,1763,0.15625
2016-03-26 02:44:00,3141,-0.036036
2016-03-26 02:44:00,1241,-0.0416667
2016-03-26 02:44:00,8228,0.076923
2016-03-26 02:44:00,9063,-0.0689656
2016-03-26 02:44:00,1041,-0.0357143
2016-03-26 02:44:00,9044,0.0117648
2016-03-26 02:44:00,1969,0.0196078
2016-03-26 02:44:00,5594,-0.575342
2016-03-26 02:44:00,8869,-0.148936
2016-03-26 02:44:00,3525,0.373016
2016-03-26 02:44:00,8893,0.0701754
2016-03-26 02:44:00,3815,-0.121212
2016-03-26 02:44:00,5681,-0.324074
2016-03-26 02:44:00,3769,-0.0246913
2016-03-26 02:44:00,4555,-0.0204081
2016-03-26 02:44:00,4594,-0.296703
2016-03-26 02:44:00,8175,-0.119266
2016-03-26 02:44:00,3776,0.0326087
2016-03-26 02:44:00,6843,-0.348214
2016-03-26 02:44:00,2328,-0.0568182
2016-03-26 02:44:00,9244,0.211538
2016-03-26 02:44:00,3759,-0.25
2016-03-26 02:44:00,9863,0.0652173
2016-03-26 02:44:00,0763,0.0882353
2016-03-26 02:44:00,5334,-0.643836
2016-03-26 02:44:00,9869,0.10989
2016-03-26 02:44:00,2653,-0.149606
2016-03-26 02:44:00,5525,0.0666667
2016-03-26 02:44:00,6681,-0.0447761
2016-03-26 02:44:00,3959,0.0430108
2016-03-26 02:44:00,2815,-0.08
2016-03-26 02:44:00,9141,0.365854
2016-03-26 02:44:00,5566,-0.133333
2016-03-26 02:44:00,8041,0.131147
2016-03-26 02:44:00,9041,0.0530974
2016-03-26 02:44:00,8234,0
2016-03-26 02:44:00,5141,0
2016-03-26 02:44:00,7169,0
2016-03-26 02:44:00,2541,0
2016-03-26 02:44:00,5934,0
2016-03-26 02:44:00,7959,0
2016-03-26 02:44:00,6918,0
2016-03-26 02:44:00,1741,0
2016-03-26 02:44:00,3125,0
2016-03-26 02:44:00,0815,0
2016-03-26 02:44:00,2959,0
2016-03-26 02:44:00,9243,0
2016-03-26 02:44:00,7863,0
2016-03-26 02:44:00,0395,0
2016-03-26 02:44:00,7063,0
2016-03-26 02:44:00,0028,0
2016-03-26 02:44:00,0784,0
2016-03-26 02:44:00,1234,0
2016-03-26 02:44:00,5434,0
2016-03-26 02:44:00,1518,0
2016-03-26 02:44:00,2969,0
2016-03-26 02:44:00,6141,0
2016-03-26 02:44:00,0163,0
2016-03-26 02:44:00,3422,0
2016-03-26 02:44:00,7869,0
2016-03-26 02:44:00,4759,0
2016-03-26 02:44:00,8959,0
2016-03-26 02:44:00,7243,0
2016-03-26 02:44:00,9425,0
2016-03-26 02:44:00,1774,0
2016-03-26 02:44:00,0969,0
2016-03-26 02:44:00,9813,0
2016-03-26 02:44:00,4525,0
2016-03-26 02:44:00,5615,0
2016-03-26 02:44:00,4769,0
2016-03-26 02:44:00,9674,0
2016-03-26 02:44:00,9434,0
2016-03-26 02:44:00,6041,0
2016-03-26 02:44:00,8063,0
2016-03-26 02:44:00,3328,0
2016-03-26 02:44:00,1784,0
2016-03-26 02:44:00,4653,0
2016-03-26 02:44:00,4395,0
2016-03-26 02:44:00,8593,0
2016-03-26 02:44:00,1555,0
2016-03-26 02:44:00,0344,0
2016-03-26 02:44:00,2763,0
2016-03-26 02:44:00,4422,0
2016-03-26 02:44:00,1959,0
2016-03-26 02:44:00,5759,0
2016-03-26 02:44:00,2769,0
2016-03-26 02:44:00,8243,0
2016-03-26 02:44:00,4838,0
2016-03-26 02:44:00,4959,0
2016-03-26 02:44:00,0913,0
2016-03-26 02:44:00,6615,0
2016-03-26 02:44:00,2418,0
2016-03-26 02:44:00,0334,0.241667
2016-03-26 02:44:00,5032,0.0526315
2016-03-26 02:44:00,7934,-0.835165
2016-03-26 02:44:00,6566,-0.301205
2016-03-26 02:44:00,0329,-1.46552
2016-03-26 02:44:00,6334,0.893617
2016-03-26 02:44:00,8738,0.177083
2016-03-26 02:44:00,0141,0.220339
2016-03-26 02:44:00,7674,-0.972222
2016-03-26 02:44:00,8194,-0.164948
2016-03-26 02:44:00,1141,0.282258
2016-03-26 02:44:00,4028,0.220339
2016-03-26 02:44:00,8425,-0.0107526
2016-03-26 02:44:00,0234,-0.126126
2016-03-26 02:44:00,5343,0.00925929
2016-03-26 02:44:00,2776,-0.168831
2016-03-26 02:44:00,5041,0.0283019
2016-03-26 02:44:00,9525,0.382353
2016-03-26 02:44:00,0863,-0.256881
2016-03-26 02:44:00,2141,0.245763
2016-03-26 02:44:00,2759,-0.42029
2016-03-26 02:44:00,4141,-0.00934583
2016-03-26 02:44:00,6525,0.164948
2016-03-26 02:44:00,7425,-0.0495049
2016-03-26 02:44:00,6169,-0.149425
2016-03-26 02:44:00,9175,0.111111
2016-03-26 02:46:00,7141,0.202128
2016-03-26 02:46:00,2776,-0.168831
2016-03-26 02:46:00,0234,-0.126126
2016-03-26 02:46:00,9044,0.0117648
2016-03-26 02:46:00,1763,0.15625
2016-03-26 02:46:00,8421,0.107143
2016-03-26 02:46:00,9063,-0.0689656
2016-03-26 02:46:00,0395,0.672131
2016-03-26 02:46:00,3815,0.161616
2016-03-26 02:46:00,8228,0.076923
2016-03-26 02:46:00,2653,-0.125984
2016-03-26 02:46:00,7869,-0.4
2016-03-26 02:46:00,9863,0.0652173
2016-03-26 02:46:00,6169,0.114943
2016-03-26 02:46:00,1784,-0.280899
2016-03-26 02:46:00,7886,-0.330435
2016-03-26 02:46:00,5343,0.00925929
2016-03-26 02:46:00,4028,0.220339
2016-03-26 02:46:00,0763,0.0882353
2016-03-26 02:46:00,5032,0.0263157
2016-03-26 02:46:00,1041,-1.50893
2016-03-26 02:46:00,8234,0
2016-03-26 02:46:00,8893,0.333333
2016-03-26 02:46:00,9425,-0.0168068
2016-03-26 02:46:00,6032,0.0566038
2016-03-26 02:46:00,0784,-0.0736842
2016-03-26 02:46:00,4514,-0.202128
2016-03-26 02:46:00,7663,0.443038
2016-03-26 02:46:00,9663,0.0943396
2016-03-26 02:46:00,8425,0.483871
2016-03-26 02:46:00,9041,0.0530974
2016-03-26 02:46:00,8869,-0.191489
2016-03-26 02:46:00,6843,-0.401786
2016-03-26 02:46:00,8175,-0.00917435
2016-03-26 02:46:00,7425,0.237624
2016-03-26 02:46:00,1241,-0.0416667
2016-03-26 02:46:00,8041,0.131147
2016-03-26 02:46:00,8663,0.116505
2016-03-26 02:46:00,5334,-0.643836
2016-03-26 02:46:00,0913,0.621359
2016-03-26 02:46:00,9228,0.06
2016-03-26 02:46:00,3141,-0.036036
2016-03-26 02:46:00,7934,-0.835165
2016-03-26 02:46:00,4594,-0.296703
2016-03-26 02:46:00,3525,0.0634921
2016-03-26 02:46:00,8593,0.7
2016-03-26 02:46:00,9175,-0.179487
2016-03-26 02:46:00,8738,0.177083
2016-03-26 02:46:00,6566,-0.457831
2016-03-26 02:46:00,9243,-0.0485437
2016-03-26 02:46:00,9141,0.0121951
2016-03-26 02:46:00,6334,0.893617
2016-03-26 02:46:00,5525,0.0666667
2016-03-26 02:46:00,9674,0.157303
2016-03-26 02:46:00,6525,0.164948
2016-03-26 02:46:00,3959,0.11828
2016-03-26 02:46:00,0141,0.237288
2016-03-26 02:46:00,8194,-0.164948
2016-03-26 02:46:00,2815,0.16
2016-03-26 02:46:00,4141,-0.046729
2016-03-26 02:46:00,1969,0.0196078
2016-03-26 02:46:00,3776,0.0326087
2016-03-26 02:46:00,3769,-0.0246913
2016-03-26 02:46:00,6343,0.0571429
2016-03-26 02:46:00,0241,0.060606
2016-03-26 02:46:00,7194,-0.196078
2016-03-26 02:46:00,2328,-0.0568182
2016-03-26 02:46:00,0344,0.144144
2016-03-26 02:46:00,2141,0.220339
2016-03-26 02:46:00,1141,0.282258
2016-03-26 02:46:00,2759,-0.565217
2016-03-26 02:46:00,9869,0.10989
2016-03-26 02:46:00,7674,-0.972222
2016-03-26 02:46:00,5594,-0.575342
2016-03-26 02:46:00,5141,0
2016-03-26 02:46:00,7169,0
2016-03-26 02:46:00,3759,0
2016-03-26 02:46:00,2541,0
2016-03-26 02:46:00,5934,0
2016-03-26 02:46:00,7959,0
2016-03-26 02:46:00,6918,0
2016-03-26 02:46:00,1741,0
2016-03-26 02:46:00,3125,0
2016-03-26 02:46:00,0815,0
2016-03-26 02:46:00,2959,0
2016-03-26 02:46:00,5041,0
2016-03-26 02:46:00,5681,0
2016-03-26 02:46:00,9244,0
2016-03-26 02:46:00,9525,0
2016-03-26 02:46:00,7863,0
2016-03-26 02:46:00,7063,0
2016-03-26 02:46:00,0028,0
2016-03-26 02:46:00,1234,0
2016-03-26 02:46:00,5434,0
2016-03-26 02:46:00,1518,0
2016-03-26 02:46:00,2969,0
2016-03-26 02:46:00,6141,0
2016-03-26 02:46:00,0163,0
2016-03-26 02:46:00,3422,0
2016-03-26 02:46:00,5566,0
2016-03-26 02:46:00,4759,0
2016-03-26 02:46:00,8959,0
2016-03-26 02:46:00,7243,0
2016-03-26 02:46:00,1774,0
2016-03-26 02:46:00,0969,0
2016-03-26 02:46:00,9813,0
2016-03-26 02:46:00,0329,0
2016-03-26 02:46:00,4525,0
2016-03-26 02:46:00,5615,0
2016-03-26 02:46:00,4769,0
2016-03-26 02:46:00,6681,0
2016-03-26 02:46:00,9434,0
2016-03-26 02:46:00,6041,0
2016-03-26 02:46:00,8063,0
2016-03-26 02:46:00,3328,0
2016-03-26 02:46:00,0334,0
2016-03-26 02:46:00,4653,0
2016-03-26 02:46:00,4395,0
2016-03-26 02:46:00,0863,0
2016-03-26 02:46:00,1555,0
2016-03-26 02:46:00,2763,0
2016-03-26 02:46:00,4422,0
2016-03-26 02:46:00,1959,0
2016-03-26 02:46:00,5759,0
2016-03-26 02:46:00,2769,0
2016-03-26 02:46:00,8243,0
2016-03-26 02:46:00,4838,0
2016-03-26 02:46:00,4959,0
2016-03-26 02:46:00,2532,0
2016-03-26 02:46:00,4555,0
2016-03-26 02:46:00,6615,0
2016-03-26 02:46:00,2418,0
2016-03-26 02:48:00,5141,0
2016-03-26 02:48:00,7169,0
2016-03-26 02:48:00,9063,0
2016-03-26 02:48:00,3759,0
2016-03-26 02:48:00,5934,0
2016-03-26 02:48:00,6918,0
2016-03-26 02:48:00,3125,0
2016-03-26 02:48:00,2959,0
2016-03-26 02:48:00,5041,0
2016-03-26 02:48:00,5681,0
2016-03-26 02:48:00,7863,0
2016-03-26 02:48:00,0028,0
2016-03-26 02:48:00,1234,0
2016-03-26 02:48:00,5434,0
2016-03-26 02:48:00,1518,0
2016-03-26 02:48:00,6141,0
2016-03-26 02:48:00,0163,0
2016-03-26 02:48:00,5566,0
2016-03-26 02:48:00,4759,0
2016-03-26 02:48:00,7243,0
2016-03-26 02:48:00,7886,0
2016-03-26 02:48:00,1774,0
2016-03-26 02:48:00,0969,0
2016-03-26 02:48:00,0329,0
2016-03-26 02:48:00,4525,0
2016-03-26 02:48:00,5615,0
2016-03-26 02:48:00,6681,0
2016-03-26 02:48:00,9434,0
2016-03-26 02:48:00,6041,0
2016-03-26 02:48:00,3328,0
2016-03-26 02:48:00,0334,0
2016-03-26 02:48:00,4653,0
2016-03-26 02:48:00,4395,0
2016-03-26 02:48:00,0863,0
2016-03-26 02:48:00,1555,0
2016-03-26 02:48:00,7934,0
2016-03-26 02:48:00,8243,0
2016-03-26 02:48:00,4838,0
2016-03-26 02:48:00,4555,0
2016-03-26 02:48:00,6615,0
2016-03-26 02:48:00,2418,0
2016-03-26 02:48:00,5525,0
2016-03-26 02:48:00,8421,0.107143
2016-03-26 02:48:00,2969,0.807692
2016-03-26 02:48:00,7959,0.0490196
2016-03-26 02:48:00,9175,-0.179487
2016-03-26 02:48:00,1241,-0.0416667
2016-03-26 02:48:00,2759,-0.565217
2016-03-26 02:48:00,2815,0.16
2016-03-26 02:48:00,4769,-0.697531
2016-03-26 02:48:00,4422,-0.232323
2016-03-26 02:48:00,8869,-0.265957
2016-03-26 02:48:00,8663,0.116505
2016-03-26 02:48:00,9243,-0.0485437
2016-03-26 02:48:00,2763,-0.363636
2016-03-26 02:48:00,9525,0.156863
2016-03-26 02:48:00,0784,-0.0736842
2016-03-26 02:48:00,9663,0.0943396
2016-03-26 02:48:00,6343,-0.0190476
2016-03-26 02:48:00,3769,-0.851852
2016-03-26 02:48:00,5759,0.193878
2016-03-26 02:48:00,9041,-0.106195
2016-03-26 02:48:00,0241,0.060606
2016-03-26 02:48:00,4028,0.00847461
2016-03-26 02:48:00,5343,0.166667
2016-03-26 02:48:00,7141,0.202128
2016-03-26 02:48:00,1959,0.0927835
2016-03-26 02:48:00,0234,0.207207
2016-03-26 02:48:00,8593,0.7
2016-03-26 02:48:00,7869,-0.228571
2016-03-26 02:48:00,2328,-0.0568182
2016-03-26 02:48:00,1141,0.169355
2016-03-26 02:48:00,1784,-0.280899
2016-03-26 02:48:00,7063,0.115385
2016-03-26 02:48:00,7425,-0.0594059
2016-03-26 02:48:00,8738,-0.0416666
2016-03-26 02:48:00,0395,0.622951
2016-03-26 02:48:00,5032,0.0175438
2016-03-26 02:48:00,0913,0.621359
2016-03-26 02:48:00,2532,0.156522
2016-03-26 02:48:00,2541,-0.136364
2016-03-26 02:48:00,0815,-0.0312499
2016-03-26 02:48:00,0141,0.271186
2016-03-26 02:48:00,4141,-0.0654205
2016-03-26 02:48:00,1763,0
2016-03-26 02:48:00,5594,-0.575342
2016-03-26 02:48:00,6334,0.893617
2016-03-26 02:48:00,9863,0.0652173
2016-03-26 02:48:00,8175,-0.00917435
2016-03-26 02:48:00,9244,0.0480769
2016-03-26 02:48:00,1969,0.0196078
2016-03-26 02:48:00,3525,0.206349
2016-03-26 02:48:00,9044,0.0117648
2016-03-26 02:48:00,0344,0.144144
2016-03-26 02:48:00,9813,0.204082
2016-03-26 02:48:00,6032,-0.00943391
2016-03-26 02:48:00,6169,0.137931
2016-03-26 02:48:00,7674,-0.972222
2016-03-26 02:48:00,3815,0.161616
2016-03-26 02:48:00,3141,0
2016-03-26 02:48:00,9869,-0.021978
2016-03-26 02:48:00,3776,-0.304348
2016-03-26 02:48:00,6843,0.0357143
2016-03-26 02:48:00,3422,-0.0854701
2016-03-26 02:48:00,3959,0.0645162
2016-03-26 02:48:00,2776,-0.168831
2016-03-26 02:48:00,5334,-0.643836
2016-03-26 02:48:00,8959,-0.0543478
2016-03-26 02:48:00,9141,0.0121951
2016-03-26 02:48:00,6566,-0.457831
2016-03-26 02:48:00,4959,0.120482
2016-03-26 02:48:00,2141,-0.0338983
2016-03-26 02:48:00,4514,-0.202128
2016-03-26 02:48:00,7194,-0.235294
2016-03-26 02:48:00,8041,-0.0245902
2016-03-26 02:48:00,2653,0.220472
2016-03-26 02:48:00,8425,-0.172043
2016-03-26 02:48:00,8063,0
2016-03-26 02:48:00,1741,0.215909
2016-03-26 02:48:00,8194,-0.546392
2016-03-26 02:48:00,9425,-0.0168068
2016-03-26 02:48:00,7663,0.544304
2016-03-26 02:48:00,6525,0.247423
2016-03-26 02:48:00,8893,0.105263
2016-03-26 02:48:00,9228,0.06
2016-03-26 02:48:00,1041,-1.50893
2016-03-26 02:48:00,4594,-0.296703
2016-03-26 02:48:00,8234,-0.075
2016-03-26 02:48:00,8228,0.076923
2016-03-26 02:48:00,2769,-0.759036
2016-03-26 02:48:00,9674,0.157303
2016-03-26 02:48:00,0763,0.107843
2016-03-26 02:50:00,2532,0.0956522
2016-03-26 02:50:00,2769,-0.144578
2016-03-26 02:50:00,4769,0.154321
2016-03-26 02:50:00,5032,0.0614035
2016-03-26 02:50:00,8959,-0.0434783
2016-03-26 02:50:00,1741,0.193182
2016-03-26 02:50:00,0141,0.313559
2016-03-26 02:50:00,0913,0.621359
2016-03-26 02:50:00,6843,-0.0892857
2016-03-26 02:50:00,2141,-0.00847453
2016-03-26 02:50:00,7959,0.0196078
2016-03-26 02:50:00,2541,-0.136364
2016-03-26 02:50:00,9813,0.204082
2016-03-26 02:50:00,8738,-0.0416666
2016-03-26 02:50:00,1041,-0.125
2016-03-26 02:50:00,4141,0.0373831
2016-03-26 02:50:00,6334,0.893617
2016-03-26 02:50:00,6566,-0.457831
2016-03-26 02:50:00,5041,-0.00943391
2016-03-26 02:50:00,9863,0.0652173
2016-03-26 02:50:00,9175,-0.179487
2016-03-26 02:50:00,0234,-0.225225
2016-03-26 02:50:00,9228,-0.23
2016-03-26 02:50:00,4395,-0.317073
2016-03-26 02:50:00,6041,-0.661538
2016-03-26 02:50:00,9243,-0.0485437
2016-03-26 02:50:00,7141,0.202128
2016-03-26 02:50:00,4028,-0.0508474
2016-03-26 02:50:00,8421,0.107143
2016-03-26 02:50:00,2328,-0.136364
2016-03-26 02:50:00,5334,-0.643836
2016-03-26 02:50:00,4514,-0.202128
2016-03-26 02:50:00,3776,-0.0869565
2016-03-26 02:50:00,3525,0.119048
2016-03-26 02:50:00,8175,-0.00917435
2016-03-26 02:50:00,3815,0.161616
2016-03-26 02:50:00,5566,0.0380952
2016-03-26 02:50:00,2776,-0.168831
2016-03-26 02:50:00,1763,-0.0833333
2016-03-26 02:50:00,1518,0.0987654
2016-03-26 02:50:00,0241,-0.151515
2016-03-26 02:50:00,2653,-0.0629921
2016-03-26 02:50:00,6032,-0.00943391
2016-03-26 02:50:00,8228,-0.192308
2016-03-26 02:50:00,9041,-0.0442478
2016-03-26 02:50:00,8893,-0.0350878
2016-03-26 02:50:00,9044,-0.411765
2016-03-26 02:50:00,8063,0
2016-03-26 02:50:00,8425,0.483871
2016-03-26 02:50:00,6525,0.247423
2016-03-26 02:50:00,6343,-0.047619
2016-03-26 02:50:00,2759,-0.565217
2016-03-26 02:50:00,8041,-0.0327869
2016-03-26 02:50:00,0344,0.144144
2016-03-26 02:50:00,4838,0.0238095
2016-03-26 02:50:00,5141,0
2016-03-26 02:50:00,7169,0
2016-03-26 02:50:00,9063,0
2016-03-26 02:50:00,8663,0
2016-03-26 02:50:00,6918,0
2016-03-26 02:50:00,3125,0
2016-03-26 02:50:00,2959,0
2016-03-26 02:50:00,5681,0
2016-03-26 02:50:00,7863,0
2016-03-26 02:50:00,1241,0
2016-03-26 02:50:00,0028,0
2016-03-26 02:50:00,1234,0
2016-03-26 02:50:00,5434,0
2016-03-26 02:50:00,6141,0
2016-03-26 02:50:00,0163,0
2016-03-26 02:50:00,4759,0
2016-03-26 02:50:00,9663,0
2016-03-26 02:50:00,7243,0
2016-03-26 02:50:00,7886,0
2016-03-26 02:50:00,9141,0
2016-03-26 02:50:00,1774,0
2016-03-26 02:50:00,0969,0
2016-03-26 02:50:00,0329,0
2016-03-26 02:50:00,4525,0
2016-03-26 02:50:00,5615,0
2016-03-26 02:50:00,6681,0
2016-03-26 02:50:00,9434,0
2016-03-26 02:50:00,6169,0
2016-03-26 02:50:00,0334,0
2016-03-26 02:50:00,4653,0
2016-03-26 02:50:00,7663,0
2016-03-26 02:50:00,0863,0
2016-03-26 02:50:00,7934,0
2016-03-26 02:50:00,8243,0
2016-03-26 02:50:00,4959,0
2016-03-26 02:50:00,6615,0
2016-03-26 02:50:00,2418,0
2016-03-26 02:50:00,4422,-0.232323
2016-03-26 02:50:00,1969,0.0196078
2016-03-26 02:50:00,8593,0.7
2016-03-26 02:50:00,5343,0.166667
2016-03-26 02:50:00,7063,0.115385
2016-03-26 02:50:00,0784,-0.0736842
2016-03-26 02:50:00,2763,-0.454546
2016-03-26 02:50:00,5759,-0.112245
2016-03-26 02:50:00,0395,-0.0327869
2016-03-26 02:50:00,7674,-0.972222
2016-03-26 02:50:00,4594,-0.296703
2016-03-26 02:50:00,0815,-0.177083
2016-03-26 02:50:00,9674,0.157303
2016-03-26 02:50:00,8194,-0.216495
2016-03-26 02:50:00,5594,-0.575342
2016-03-26 02:50:00,8234,-0.0666667
2016-03-26 02:50:00,8869,-0.0319149
2016-03-26 02:50:00,9869,0.0549451
2016-03-26 02:50:00,7425,0.316832
2016-03-26 02:50:00,9525,0.0686274
2016-03-26 02:50:00,3959,0.0430108
2016-03-26 02:50:00,3328,0.916667
2016-03-26 02:50:00,1555,-0.204819
2016-03-26 02:50:00,0763,0.0392157
2016-03-26 02:50:00,5525,0.0777778
2016-03-26 02:50:00,3422,-0.0854701
2016-03-26 02:50:00,1959,0.0927835
2016-03-26 02:50:00,2969,0.576923
2016-03-26 02:50:00,4555,-0.0204081
2016-03-26 02:50:00,5934,0.625
2016-03-26 02:50:00,1141,0.201613
2016-03-26 02:50:00,7869,0.228571
2016-03-26 02:50:00,9244,0.0673077
2016-03-26 02:50:00,2815,0.16
2016-03-26 02:50:00,3759,0.04
2016-03-26 02:50:00,7194,-0.264706
2016-03-26 02:50:00,1784,-0.280899
2016-03-26 02:50:00,9425,-0.0168068
2016-03-26 02:50:00,3141,0.126126
2016-03-26 02:50:00,3769,0.0740741
2016-03-26 02:52:00,0763,0.0588235
2016-03-26 02:52:00,2532,0.0956522
2016-03-26 02:52:00,3422,-0.0854701
2016-03-26 02:52:00,4514,-0.0319149
2016-03-26 02:52:00,8869,-0.0638298
2016-03-26 02:52:00,8738,-0.0416666
2016-03-26 02:52:00,7959,0
2016-03-26 02:52:00,9063,-0.0689656
2016-03-26 02:52:00,7194,-0.156863
2016-03-26 02:52:00,3959,-0.0645161
2016-03-26 02:52:00,8893,-0.0614036
2016-03-26 02:52:00,9813,0.204082
2016-03-26 02:52:00,2759,-0.347826
2016-03-26 02:52:00,7886,-0.0695652
2016-03-26 02:52:00,5525,0.1
2016-03-26 02:52:00,9869,0.0769232
2016-03-26 02:52:00,6032,-0.00943391
2016-03-26 02:52:00,2141,0.00847461
2016-03-26 02:52:00,9425,0.310924
2016-03-26 02:52:00,8194,-0.103093
2016-03-26 02:52:00,8041,-0.0819672
2016-03-26 02:52:00,0234,-0.351351
2016-03-26 02:52:00,0241,-0.151515
2016-03-26 02:52:00,3769,0.333333
2016-03-26 02:52:00,9663,-0.311321
2016-03-26 02:52:00,9674,0.202247
2016-03-26 02:52:00,8175,-0.00917435
2016-03-26 02:52:00,1741,0.193182
2016-03-26 02:52:00,3815,0.121212
2016-03-26 02:52:00,2969,-0.0192308
2016-03-26 02:52:00,6525,0.216495
2016-03-26 02:52:00,3328,0.933333
2016-03-26 02:52:00,4769,0.154321
2016-03-26 02:52:00,4141,0.0654205
2016-03-26 02:52:00,6566,-0.26506
2016-03-26 02:52:00,7425,0.059406
2016-03-26 02:52:00,3125,0.305556
2016-03-26 02:52:00,9244,0.0673077
2016-03-26 02:52:00,5041,-0.00943391
2016-03-26 02:52:00,8234,-0.025
2016-03-26 02:52:00,0913,0.679612
2016-03-26 02:52:00,2328,-0.0227273
2016-03-26 02:52:00,4028,-0.0932203
2016-03-26 02:52:00,5934,0.46875
2016-03-26 02:52:00,7674,-1.91667
2016-03-26 02:52:00,3776,-0.228261
2016-03-26 02:52:00,2653,-0.0629921
2016-03-26 02:52:00,1763,-0.0833333
2016-03-26 02:52:00,8063,-0.0388349
2016-03-26 02:52:00,8228,-0.192308
2016-03-26 02:52:00,0395,-1.42623
2016-03-26 02:52:00,9243,0.0291262
2016-03-26 02:52:00,5343,0.166667
2016-03-26 02:52:00,6343,-0.047619
2016-03-26 02:52:00,4555,-0.0204081
2016-03-26 02:52:00,9041,-0.106195
2016-03-26 02:52:00,7063,-0.192308
2016-03-26 02:52:00,1969,0.0196078
2016-03-26 02:52:00,2541,-0.0568182
2016-03-26 02:52:00,4838,0.0238095
2016-03-26 02:52:00,9525,0.0686274
2016-03-26 02:52:00,5566,-0.104762
2016-03-26 02:52:00,9175,-0.0341881
2016-03-26 02:52:00,9044,-0.411765
2016-03-26 02:52:00,2959,0.688525
2016-03-26 02:52:00,3141,0.18018
2016-03-26 02:52:00,1555,-0.204819
2016-03-26 02:52:00,2769,-0.120482
2016-03-26 02:52:00,8425,0.182796
2016-03-26 02:52:00,4395,-0.317073
2016-03-26 02:52:00,6843,-0.125
2016-03-26 02:52:00,3759,0.07
2016-03-26 02:52:00,6041,-0.661538
2016-03-26 02:52:00,7934,-0.428571
2016-03-26 02:52:00,8593,0.7
2016-03-26 02:52:00,3525,0.119048
2016-03-26 02:52:00,7869,0.228571
2016-03-26 02:52:00,1041,-0.125
2016-03-26 02:52:00,0344,-0.072072
2016-03-26 02:52:00,5759,-0.132653
2016-03-26 02:52:00,9863,0.0652173
2016-03-26 02:52:00,0163,-0.653846
2016-03-26 02:52:00,0815,-0.177083
2016-03-26 02:52:00,1959,0.0927835
2016-03-26 02:52:00,1784,-0.280899
2016-03-26 02:52:00,2815,0.16
2016-03-26 02:52:00,1141,-0.0322581
2016-03-26 02:52:00,1518,0.0246914
2016-03-26 02:52:00,8421,0.130952
2016-03-26 02:52:00,7141,0.106383
2016-03-26 02:52:00,8959,-0.0217391
2016-03-26 02:52:00,0141,-0.0254237
2016-03-26 02:52:00,0784,-0.0736842
